model,location,mic_type,snr,rt60,segment_index,segment_start,segment_end,class_name,num_frames_in_segment,detected_frames_class,percentage_occurrence,mean_confidence,std_confidence
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,0,0,120,"Baby cry, infant cry",18000,5280,0.2933,0.3645,0.2338
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,1,120,240,Music,18001,17521,0.9733,0.7773,0.1488
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,2,240,360,Speech,18001,15504,0.8613,0.6807,0.2350
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,3,360,480,Water,18001,5952,0.3306,0.3688,0.2033
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,4,480,600,Fire alarm,18001,10896,0.6053,0.5007,0.3598
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,5,600,720,Television,18001,5088,0.2827,0.3144,0.2197
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,6,720,840,Animal,18001,5856,0.3253,0.3574,0.2356
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,7,840,960,Tick-tock,18001,4096,0.2275,0.3696,0.2540
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,8,960,1080,Drawer open or close,18001,2432,0.1351,0.4155,0.2245
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,9,1080,1200,Writing,18001,2784,0.1547,0.3145,0.2605
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,10,1200,1320,Vehicle,18001,17328,0.9626,0.5196,0.2143
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,11,1320,1440,Door,18001,1376,0.0764,0.2287,0.1556
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,12,1440,1560,Rail transport,18001,13552,0.7528,0.5651,0.1750
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,13,1560,1680,"Dishes, pots, and pans",18001,1760,0.0978,0.3782,0.2565
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,14,1680,1800,Wood,18001,4864,0.2702,0.3470,0.2489
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,15,1800,1920,Television,18001,2656,0.1475,0.2985,0.2425
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,15,1800,1920,Speech,18001,15408,0.8560,0.6457,0.2464
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,16,1920,2040,Television,18001,96,0.0053,0.1888,0.0320
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,16,1920,2040,Rail transport,18001,7808,0.4338,0.4250,0.1804
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,17,2040,2160,Television,18001,544,0.0302,0.2317,0.1286
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,17,2040,2160,Vehicle,18001,13105,0.7280,0.4585,0.1981
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,18,2160,2280,Rail transport,18001,13568,0.7537,0.4933,0.2041
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,18,2160,2280,Vehicle,18001,17777,0.9876,0.5541,0.1507
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,19,2280,2400,Drawer open or close,18001,224,0.0124,0.1809,0.0589
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,19,2280,2400,Wood,18001,2528,0.1404,0.3813,0.2690
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,20,2400,2520,Drawer open or close,18001,128,0.0071,0.2096,0.1458
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,20,2400,2520,Door,18001,1120,0.0622,0.2212,0.0866
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,21,2520,2640,"Baby cry, infant cry",18001,2176,0.1209,0.4354,0.2702
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,21,2520,2640,Animal,18001,8736,0.4853,0.3062,0.1696
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,22,2640,2760,Water,18001,2561,0.1423,0.3193,0.1483
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,22,2640,2760,Vehicle,18001,15168,0.8426,0.4768,0.1926
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,23,2760,2880,Television,18001,448,0.0249,0.2792,0.2248
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,23,2760,2880,Fire alarm,18001,2112,0.1173,0.3338,0.2152
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,24,2880,3000,Fire alarm,18001,1792,0.0996,0.1748,0.1357
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,24,2880,3000,Water,18001,3104,0.1724,0.3552,0.1843
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,25,3000,3120,Speech,18001,11904,0.6613,0.5353,0.2704
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,25,3000,3120,Music,18001,16720,0.9288,0.7510,0.1823
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,26,3120,3240,Television,18001,736,0.0409,0.1584,0.0609
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,26,3120,3240,Drawer open or close,18001,32,0.0018,0.2178,0.0000
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,27,3240,3360,Rail transport,18001,7136,0.3964,0.4354,0.2643
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,27,3240,3360,Fire alarm,18001,1504,0.0836,0.2016,0.0913
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,28,3360,3480,Television,18001,1088,0.0604,0.2107,0.0827
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,28,3360,3480,Door,18001,640,0.0356,0.2908,0.1901
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,29,3480,3600,Door,18001,160,0.0089,0.1828,0.0699
Cnn14_DecisionLevelAtt,Baseline,Baseline,,,29,3480,3600,Vehicle,18001,14321,0.7956,0.4489,0.2133
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,0,0,120,"Baby cry, infant cry",18000,5472,0.3040,0.3906,0.2821
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,1,120,240,Music,18001,17649,0.9804,0.7678,0.1474
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,2,240,360,Speech,18001,15760,0.8755,0.5880,0.2280
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,3,360,480,Water,18001,7872,0.4373,0.4075,0.2050
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,4,480,600,Fire alarm,18001,11504,0.6391,0.5857,0.3370
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,5,600,720,Television,18001,8112,0.4506,0.4340,0.2753
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,6,720,840,Animal,18001,2400,0.1333,0.2440,0.1445
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,7,840,960,Tick-tock,18001,2880,0.1600,0.4079,0.2913
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,8,960,1080,Drawer open or close,18001,1952,0.1084,0.2666,0.2199
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,9,1080,1200,Writing,18001,384,0.0213,0.1809,0.1016
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,10,1200,1320,Vehicle,18001,13360,0.7422,0.4215,0.2234
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,11,1320,1440,Door,18001,2464,0.1369,0.2300,0.1613
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,12,1440,1560,Rail transport,18001,13328,0.7404,0.4604,0.2090
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,13,1560,1680,"Dishes, pots, and pans",18001,2496,0.1387,0.3125,0.2643
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,14,1680,1800,Wood,18001,9856,0.5475,0.4037,0.2749
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,15,1800,1920,Television,18001,5984,0.3324,0.4204,0.2644
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,15,1800,1920,Speech,18001,13904,0.7724,0.5501,0.2602
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,16,1920,2040,Television,18001,2720,0.1511,0.3383,0.1877
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,16,1920,2040,Rail transport,18001,7904,0.4391,0.4206,0.2204
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,17,2040,2160,Television,18001,4736,0.2631,0.3749,0.2273
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,17,2040,2160,Vehicle,18001,7729,0.4294,0.3405,0.1645
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,18,2160,2280,Rail transport,18001,14417,0.8009,0.4757,0.2188
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,18,2160,2280,Vehicle,18001,13777,0.7653,0.4504,0.1728
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,19,2280,2400,Drawer open or close,18001,96,0.0053,0.1380,0.0182
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,19,2280,2400,Wood,18001,5952,0.3306,0.3660,0.2731
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,20,2400,2520,Drawer open or close,18001,320,0.0178,0.2798,0.1423
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,20,2400,2520,Door,18001,480,0.0267,0.2255,0.0994
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,21,2520,2640,"Baby cry, infant cry",18001,2368,0.1315,0.4762,0.3071
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,21,2520,2640,Animal,18001,4512,0.2507,0.2994,0.1978
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,22,2640,2760,Water,18001,4321,0.2400,0.3658,0.1926
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,22,2640,2760,Vehicle,18001,10976,0.6097,0.4340,0.1938
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,23,2760,2880,Television,18001,1760,0.0978,0.3405,0.2015
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,23,2760,2880,Fire alarm,18001,2752,0.1529,0.3924,0.3072
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,24,2880,3000,Fire alarm,18001,3392,0.1884,0.3211,0.2252
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,24,2880,3000,Water,18001,2784,0.1547,0.3960,0.2085
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,25,3000,3120,Speech,18001,10592,0.5884,0.4437,0.2364
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,25,3000,3120,Music,18001,17168,0.9537,0.7521,0.1831
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,26,3120,3240,Television,18001,3872,0.2151,0.2960,0.1869
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,26,3120,3240,Drawer open or close,18001,32,0.0018,0.1365,0.0000
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,27,3240,3360,Rail transport,18001,8369,0.4649,0.4143,0.2369
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,27,3240,3360,Fire alarm,18001,2496,0.1387,0.2658,0.2154
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,28,3360,3480,Television,18001,5024,0.2791,0.3351,0.2145
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,28,3360,3480,Door,18001,608,0.0338,0.3142,0.1778
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,29,3480,3600,Door,18001,416,0.0231,0.2371,0.0949
Cnn14_DecisionLevelAtt,LivingLab,AudioMoth,-5.2,0.72,29,3480,3600,Vehicle,18001,11777,0.6542,0.3986,0.1804
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,0,0,120,"Baby cry, infant cry",18000,4512,0.2507,0.4114,0.2698
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,1,120,240,Music,18001,18001,1.0000,0.7676,0.2006
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,2,240,360,Speech,18001,15376,0.8542,0.5927,0.2491
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,3,360,480,Water,18001,2144,0.1191,0.2909,0.1154
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,4,480,600,Fire alarm,18001,9616,0.5342,0.4244,0.2943
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,5,600,720,Television,18001,8240,0.4578,0.4557,0.2624
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,6,720,840,Animal,18001,1632,0.0907,0.2740,0.1637
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,7,840,960,Tick-tock,18001,2368,0.1315,0.2133,0.1062
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,8,960,1080,Drawer open or close,18001,1056,0.0587,0.2210,0.1140
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,9,1080,1200,Writing,18001,608,0.0338,0.1510,0.0573
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,10,1200,1320,Vehicle,18001,16080,0.8933,0.4415,0.1838
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,11,1320,1440,Door,18001,2080,0.1155,0.1965,0.0866
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,12,1440,1560,Rail transport,18001,13905,0.7725,0.3618,0.1667
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,13,1560,1680,"Dishes, pots, and pans",18001,576,0.0320,0.1844,0.1192
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,14,1680,1800,Wood,18001,3552,0.1973,0.3317,0.2425
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,15,1800,1920,Television,18001,6800,0.3778,0.4210,0.2917
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,15,1800,1920,Speech,18001,13872,0.7706,0.5692,0.2714
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,16,1920,2040,Television,18001,1313,0.0729,0.2290,0.0688
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,16,1920,2040,Rail transport,18001,8464,0.4702,0.3718,0.1773
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,17,2040,2160,Television,18001,2320,0.1289,0.2937,0.1864
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,17,2040,2160,Vehicle,18001,9841,0.5467,0.3767,0.1848
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,18,2160,2280,Rail transport,18001,14688,0.8160,0.4219,0.2122
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,18,2160,2280,Vehicle,18001,16833,0.9351,0.4406,0.1570
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,19,2280,2400,Drawer open or close,18001,384,0.0213,0.2140,0.1053
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,19,2280,2400,Wood,18001,1152,0.0640,0.2219,0.0914
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,20,2400,2520,Drawer open or close,18001,0,0.0000,0.0000,0.0000
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,20,2400,2520,Door,18001,1408,0.0782,0.2088,0.0754
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,21,2520,2640,"Baby cry, infant cry",18001,1984,0.1102,0.4808,0.2855
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,21,2520,2640,Animal,18001,4448,0.2471,0.3057,0.1747
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,22,2640,2760,Water,18001,1409,0.0783,0.2333,0.0826
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,22,2640,2760,Vehicle,18001,15344,0.8524,0.4090,0.1512
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,23,2760,2880,Television,18001,2480,0.1378,0.3054,0.2162
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,23,2760,2880,Fire alarm,18001,2048,0.1138,0.3344,0.2885
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,24,2880,3000,Fire alarm,18001,1344,0.0747,0.2700,0.2049
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,24,2880,3000,Water,18001,1408,0.0782,0.2140,0.0776
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,25,3000,3120,Speech,18001,11024,0.6124,0.4339,0.2382
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,25,3000,3120,Music,18001,17552,0.9751,0.7542,0.1622
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,26,3120,3240,Television,18001,4352,0.2418,0.3594,0.2183
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,26,3120,3240,Drawer open or close,18001,96,0.0053,0.0931,0.0060
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,27,3240,3360,Rail transport,18001,10305,0.5725,0.4591,0.2253
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,27,3240,3360,Fire alarm,18001,768,0.0427,0.1900,0.1539
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,28,3360,3480,Television,18001,5712,0.3173,0.3368,0.2501
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,28,3360,3480,Door,18001,576,0.0320,0.1914,0.0854
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,29,3480,3600,Door,18001,352,0.0196,0.1890,0.0560
Cnn14_DecisionLevelAtt,LivingLab,piss,28.2,0.72,29,3480,3600,Vehicle,18001,13809,0.7671,0.4059,0.1707
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,0,0,120,"Baby cry, infant cry",18000,3872,0.2151,0.3963,0.2420
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,1,120,240,Music,18001,17936,0.9964,0.7851,0.1465
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,2,240,360,Speech,18001,15552,0.8640,0.6259,0.2412
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,3,360,480,Water,18001,4832,0.2684,0.3390,0.1634
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,4,480,600,Fire alarm,18001,10145,0.5636,0.5494,0.3215
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,5,600,720,Television,18001,7488,0.4160,0.4093,0.2785
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,6,720,840,Animal,18001,2528,0.1404,0.2563,0.1792
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,7,840,960,Tick-tock,18001,4160,0.2311,0.4034,0.2357
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,8,960,1080,Drawer open or close,18001,2144,0.1191,0.3136,0.2426
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,9,1080,1200,Writing,18001,288,0.0160,0.1214,0.0486
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,10,1200,1320,Vehicle,18001,14624,0.8124,0.4913,0.2105
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,11,1320,1440,Door,18001,3584,0.1991,0.2401,0.1435
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,12,1440,1560,Rail transport,18001,15232,0.8462,0.5445,0.1400
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,13,1560,1680,"Dishes, pots, and pans",18001,1408,0.0782,0.2210,0.1309
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,14,1680,1800,Wood,18001,5856,0.3253,0.3924,0.2583
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,15,1800,1920,Television,18001,4832,0.2684,0.3895,0.2617
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,15,1800,1920,Speech,18001,13584,0.7546,0.5624,0.2475
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,16,1920,2040,Television,18001,1024,0.0569,0.1920,0.0842
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,16,1920,2040,Rail transport,18001,10288,0.5715,0.4597,0.2150
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,17,2040,2160,Television,18001,2496,0.1387,0.2966,0.2321
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,17,2040,2160,Vehicle,18001,8513,0.4729,0.3059,0.1386
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,18,2160,2280,Rail transport,18001,16497,0.9164,0.4775,0.1697
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,18,2160,2280,Vehicle,18001,15776,0.8764,0.4555,0.1673
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,19,2280,2400,Drawer open or close,18001,576,0.0320,0.2146,0.0597
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,19,2280,2400,Wood,18001,2656,0.1475,0.3639,0.2644
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,20,2400,2520,Drawer open or close,18001,192,0.0107,0.0785,0.0402
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,20,2400,2520,Door,18001,1856,0.1031,0.2224,0.1335
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,21,2520,2640,"Baby cry, infant cry",18001,2144,0.1191,0.4157,0.2592
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,21,2520,2640,Animal,18001,4609,0.2560,0.3082,0.2216
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,22,2640,2760,Water,18001,2657,0.1476,0.2784,0.1222
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,22,2640,2760,Vehicle,18001,14832,0.8240,0.4300,0.1688
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,23,2760,2880,Television,18001,1520,0.0844,0.2453,0.1819
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,23,2760,2880,Fire alarm,18001,2944,0.1635,0.3399,0.2942
Cnn14_DecisionLevelAtt,LivingLab,refmic,3.7,0.72,24,2880,3000,Fire alarm,18001,3776,0.2098,0.2870,0.2229
